Storage System, Host Connection, Time, Interval (s), Cluster, Volume Group, Read Cache Hits - VCC (%), Read Cache Hits - VC (%), Read Cache Hits - overall (%), Write Cache Hits - VCC (%), Write Cache Hits - VC (%), Write Cache Hits - overall (%), Total Cache Hits - VCC (%), Total Cache Hits - VC (%), Total Cache Hits - overall (%), Disk to Cache Transfer Rate - VCC (ops/s), Disk to Cache Transfer Rate - VC (ops/s), Disk-to-Cache Transfer Rate (ops/s), Cache to Disk Transfer Rate - VCC (ops/s), Cache to Disk Transfer Rate - VC (ops/s), Cache-to-Disk Transfer Rate (ops/s), Read I/O Rate - overall (ops/s), Write I/O Rate - overall (ops/s), Total I/O Rate - overall (ops/s), Read Data Rate (MiB/s), Write Data Rate (MiB/s), Total Data Rate (MiB/s), Read Response Time (ms/op), Write Response Time (ms/op), Overall Response Time (ms/op), Read Transfer Size (KiB/op), Write Transfer Size (KiB/op), Overall Transfer Size (KiB/op), Write-cache Delay Percentage - VCC (%), Write-cache Delay Percentage - VC (%), Global Mirror Write I/O Rate (ops/s), Global Mirror Overlapping Write Percentage (%), Global Mirror Overlapping Write I/O Rate (ops/s), Peak Read Response Time (ms), Peak Write Response Time (ms), Global Mirror Secondary Write Lag (ms/op), Overall Host Attributed Response Time Percentage (%), Non-preferred Node Usage Percentage (%), Write-cache Delay Percentage (%), Write-cache Delay I/O Rate - VCC (ops/s), Write-cache Delay I/O Rate - VC (ops/s), Write-cache Delay I/O Rate (ops/s), Read-ahead Percentage of Cache Hits (%), Dirty Write Percentage of Cache Hits - VCC (%), Dirty Write Percentage of Cache Hits - VC (%), Dirty Write Percentage of Cache Hits (%), Write Cache Overflow Percentage (%), Write Cache Overflow I/O Rate (ops/s), Write Cache Flush-through Percentage - VCC (%), Write Cache Flush-through Percentage - VC (%), Write Cache Flush-through Percentage (%), Write Cache Flush-through I/O Rate - VCC (ops/s), Write Cache Flush-through I/O Rate - VC (ops/s), Write Cache Flush-through I/O Rate (ops/s), Write Cache Write-through Percentage - VCC (%), Write Cache Write-through Percentage - VC (%), Write Cache Write-through Percentage (%), Write Cache Write-through I/O Rate - VCC (ops/s), Write Cache Write-through I/O Rate - VC (ops/s), Write Cache Write-through I/O Rate (ops/s), Read I/O Rate - VC (ops/s), Read I/O Rate - VCC (ops/s), Write I/O Rate - VC (ops/s), Write I/O Rate - VCC (ops/s), Destage I/O Rate - VC (ops/s), Destage I/O Rate - VCC (ops/s), Stage I/O Rate - VC (ops/s), Stage I/O Rate - VCC (ops/s), Prestage I/O Rate - VCC (ops/s), Destage Response Time - VC (ms/op), Destage Response Time - VCC (ms/op), Stage Response Time - VC (ms/op), Stage Response Time - VCC (ms/op), Prestage Response Time - VCC (ms/op), Cache to Host Transfer Response Time (ms/op), Unaligned Write I/O Rate (ops/s), Total I/O Rate - VC (ops/s), Total I/O Rate - VCC (ops/s) 
SVC-2145-CS4SVC1-IBM, vaix_cs4cccsapp01, 5/2/18 12:26 PM, 300, , , 32.74, 0.0, 32.74, 100.0, 100.0, 100.0, 93.48, 99.97, 99.99, 18.4, 0.05, 18.45, 242.11, 255.12, 497.23, 0.01, 8.27, 8.27, 0.0, 0.12, 0.12, 0.5, 0.22, 0.22, 4.0, 15.431, 15.421, 0.0, 0.0, 0.0, 0.0, 0.0, 1.17, 15.52, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.57, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.01, 1.71, 8.27, 10.41, 7.07, 2.78, 0.0, 1.41, 0.0, 0.42, 0.3, 0.0, 1.05, 0.0, 0.08, 0.0, 8.27, 12.12 
SVC-2145-CS4SVC1-IBM, vaix_cs4cccsapp02, 5/2/18 12:26 PM, 300, , , 57.59, 0.0, 57.59, 100.0, 100.0, 100.0, 95.9, 100.0, 100.0, 11.47, 0.0, 11.47, 225.81, 253.12, 478.93, 0.0, 7.27, 7.27, 0.0, 0.12, 0.12, 0.0, 0.22, 0.22, 0.0, 17.333, 17.333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.17, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.62, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 1.69, 7.29, 9.51, 9.57, 4.18, 0.73, 0.82, 0.02, 0.54, 0.28, 0.32, 3.12, 2.0, 0.1, 0.0, 7.29, 11.2 
SVC-2145-CS4SVC1-IBM, vaix_cs4cccsaps01, 5/2/18 12:26 PM, 300, , , 31.51, 0.0, 31.51, 100.0, 100.0, 100.0, 89.09, 79.02, 97.71, 37.49, 71.96, 109.45, 111.92, 271.07, 382.99, 0.24, 9.77, 10.01, 0.04, 0.13, 0.17, 2.75, 0.24, 0.3, 149.917, 13.872, 17.134, 0.0, 0.0, 0.0, 0.0, 0.0, 20.21, 7.6, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.16, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.24, 1.94, 9.77, 11.99, 6.94, 1.6, 0.38, 1.58, 0.03, 1.03, 0.3, 1.61, 3.27, 1.13, 0.11, 0.0, 10.01, 13.94 
SVC-2145-CS4SVC1-IBM, vaix_cs4cccsaps02, 5/2/18 12:26 PM, 300, , , 41.46, 0.0, 41.46, 100.0, 100.0, 100.0, 90.07, 76.65, 97.68, 35.51, 71.96, 107.47, 22.53, 236.32, 258.85, 0.24, 7.83, 8.07, 0.04, 0.12, 0.15, 2.04, 0.27, 0.32, 149.917, 15.084, 19.092, 0.0, 0.0, 0.0, 0.0, 0.0, 15.56, 27.75, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 8.15, 40.25, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.24, 1.75, 7.83, 9.89, 6.6, 0.85, 0.38, 1.55, 0.05, 0.92, 0.42, 1.82, 3.29, 1.8, 0.1, 0.0, 8.07, 11.64 
SVC-2145-CS4SVC1-IBM, vaix_cs4cccsdbp01ha, 5/2/18 12:26 PM, 300, , , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, vaix_cs4cccsdbs01ha, 5/2/18 12:26 PM, 300, , , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, vaix_cs4cccsdbs02ha, 5/2/18 12:26 PM, 300, , , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, pesx_tocbuvfesx004pe, 5/2/18 12:26 PM, 300, , , 35.59, 0.31, 35.79, 100.0, 100.0, 100.0, 84.09, 82.22, 97.17, 11989.56, 10694.99, 22684.56, 50298.55, 49453.72, 99752.27, 299.09, 1582.22, 1881.31, 5.21, 24.16, 29.37, 2.2, 0.31, 0.61, 17.84, 15.637, 15.987, 0.0, 0.0, 198.0, 0.0, 0.0, 614.15, 204.91, 1.02, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 5.84, 13.33, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 316.15, 773.0, 1594.99, 2135.77, 2340.18, 1136.9, 301.54, 628.88, 44.87, 1.74, 0.31, 3.49, 4.47, 4.25, 0.18, 307.67, 1911.14, 2908.77 
SVC-2145-CS4SVC1-IBM, pesx_tocbuvfesx005pe, 5/2/18 12:26 PM, 300, , , 35.59, 0.31, 35.79, 100.0, 100.0, 100.0, 84.09, 82.22, 97.17, 11989.56, 10694.99, 22684.56, 50298.55, 49453.72, 99752.27, 299.09, 1582.22, 1881.31, 5.21, 24.16, 29.37, 2.2, 0.31, 0.61, 17.84, 15.637, 15.987, 0.0, 0.0, 198.0, 0.0, 0.0, 614.15, 204.91, 1.02, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 5.84, 13.33, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 316.15, 773.0, 1594.99, 2135.77, 2340.18, 1136.9, 301.54, 628.88, 44.87, 1.74, 0.31, 3.49, 4.47, 4.25, 0.18, 307.67, 1911.14, 2908.77 
SVC-2145-CS4SVC1-IBM, vaix_cs4bcdmdbp01ha, 5/2/18 12:26 PM, 300, , , 22.34, 0.0, 22.34, 100.0, 100.0, 100.0, 92.94, 96.12, 99.72, 29.06, 15.07, 44.13, 280.57, 373.89, 654.46, 1.29, 20.12, 21.41, 0.01, 0.18, 0.19, 0.95, 0.29, 0.33, 5.842, 9.291, 9.083, 0.0, 0.0, 8.64, 0.0, 0.0, 26.37, 66.1, 0.22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 52.15, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 1.29, 3.09, 20.12, 21.84, 8.05, 2.83, 1.3, 1.72, 0.0, 0.83, 0.27, 1.08, 2.94, 0.0, 0.05, 1.26, 21.41, 24.93 
SVC-2145-CS4SVC1-IBM, vaix_cs4bcdmdbp02ha, 5/2/18 12:26 PM, 300, , , 32.29, 0.0, 32.29, 100.0, 100.0, 100.0, 89.91, 92.93, 99.28, 23.57, 15.07, 38.64, 113.77, 198.34, 312.11, 1.29, 14.6, 15.89, 0.01, 0.1, 0.1, 0.95, 0.33, 0.38, 5.842, 6.792, 6.715, 0.0, 0.0, 8.64, 0.0, 0.0, 26.37, 66.1, 0.22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.2, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 1.29, 2.93, 14.6, 14.74, 7.87, 1.5, 1.3, 1.52, 0.0, 1.06, 0.24, 1.08, 3.88, 0.0, 0.02, 1.26, 15.89, 17.67 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx01pe, 5/2/18 12:26 PM, 300, , , 75.98, 0.01, 75.99, 100.0, 100.0, 100.0, 91.53, 68.45, 97.33, 21548.23, 18402.22, 39950.45, 30846.04, 39931.79, 70777.83, 161.4, 1630.09, 1791.49, 8.98, 19.6, 28.58, 1.09, 0.27, 0.35, 56.995, 12.311, 16.336, 0.0, 0.0, 0.0, 0.0, 0.0, 195.3, 84.47, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 85.29, 28.47, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 162.32, 646.89, 1629.68, 2032.23, 1267.46, 582.04, 73.87, 183.64, 11.55, 0.44, 0.26, 1.46, 2.23, 1.53, 0.17, 369.85, 1792.0, 2679.11 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx02pe, 5/2/18 12:26 PM, 300, , , 75.98, 0.01, 75.99, 100.0, 100.0, 100.0, 91.53, 68.45, 97.33, 21548.23, 18402.22, 39950.45, 30846.04, 39931.79, 70777.83, 161.4, 1630.09, 1791.49, 8.98, 19.6, 28.58, 1.09, 0.27, 0.35, 56.995, 12.311, 16.336, 0.0, 0.0, 0.0, 0.0, 0.0, 195.3, 84.47, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 85.29, 28.47, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 162.32, 646.89, 1629.68, 2032.23, 1267.46, 582.04, 73.87, 183.64, 11.55, 0.44, 0.26, 1.46, 2.23, 1.53, 0.17, 369.85, 1792.0, 2679.11 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx03pe, 5/2/18 12:26 PM, 300, , , 75.98, 0.01, 75.99, 100.0, 100.0, 100.0, 91.53, 68.45, 97.33, 21548.23, 18402.22, 39950.45, 30846.04, 39931.79, 70777.82, 161.4, 1630.09, 1791.49, 8.98, 19.6, 28.58, 1.09, 0.27, 0.35, 56.995, 12.311, 16.336, 0.0, 0.0, 0.0, 0.0, 0.0, 195.3, 84.47, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 85.29, 28.47, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 162.32, 646.89, 1629.68, 2032.23, 1267.3, 581.92, 71.41, 183.27, 9.85, 0.44, 0.26, 1.43, 2.23, 1.13, 0.17, 369.85, 1792.0, 2679.11 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx04pe, 5/2/18 12:26 PM, 300, , , 75.98, 0.01, 75.99, 100.0, 100.0, 100.0, 91.53, 68.45, 97.33, 21548.23, 18402.22, 39950.45, 30846.04, 39931.79, 70777.82, 161.4, 1630.09, 1791.49, 8.98, 19.6, 28.58, 1.09, 0.27, 0.35, 56.995, 12.311, 16.336, 0.0, 0.0, 0.0, 0.0, 0.0, 195.3, 84.47, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 85.29, 28.47, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 162.32, 646.89, 1629.68, 2032.23, 1267.15, 581.79, 70.02, 183.16, 9.22, 0.44, 0.26, 1.46, 2.23, 1.09, 0.17, 369.85, 1792.0, 2679.11 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx05pe, 5/2/18 12:26 PM, 300, , , 75.98, 0.01, 75.99, 100.0, 100.0, 100.0, 91.53, 68.45, 97.33, 21548.23, 18402.22, 39950.45, 30846.04, 39931.79, 70777.82, 161.4, 1630.09, 1791.49, 8.98, 19.6, 28.58, 1.09, 0.27, 0.35, 56.995, 12.311, 16.336, 0.0, 0.0, 0.0, 0.0, 0.0, 195.3, 84.47, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 85.29, 28.47, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 162.32, 646.89, 1629.68, 2032.23, 1267.15, 581.79, 70.02, 183.16, 9.22, 0.44, 0.26, 1.46, 2.23, 1.09, 0.17, 369.85, 1792.0, 2679.11 
SVC-2145-CS4SVC1-IBM, vaix_cs2bcdmdbs01ha, 5/2/18 12:26 PM, 300, , , 11.66, 0.0, 11.66, 0.0, 0.0, 0.0, 11.66, 0.0, 11.66, 3.79, 1.62, 5.41, 0.0, 0.0, 0.0, 0.18, 0.0, 0.18, 0.0, 0.0, 0.0, 9.06, 0.0, 9.06, 4.5, 0.0, 4.5, 0.0, 0.0, 0.0, 0.0, 0.0, 46.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.18, 0.35, 0.0, 0.0, 0.0, 0.0, 0.18, 0.29, 0.0, 0.0, 0.0, 11.46, 7.1, 0.0, 0.0, 0.0, 0.18, 0.35 
SVC-2145-CS4SVC1-IBM, vaix_cs2bcdmdbp01ha, 5/2/18 12:26 PM, 300, , , 36.9, 0.0, 36.9, 0.0, 0.0, 0.0, 36.9, 0.0, 36.9, 3.02, 1.75, 4.77, 0.0, 0.0, 0.0, 0.19, 0.0, 0.19, 0.0, 0.0, 0.0, 5.44, 0.0, 5.44, 4.596, 0.0, 4.596, 0.0, 0.0, 0.0, 0.0, 0.0, 26.37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.19, 0.38, 0.0, 0.0, 0.0, 0.0, 0.19, 0.26, 0.0, 0.0, 0.0, 6.96, 5.06, 0.0, 0.0, 0.0, 0.19, 0.38 
SVC-2145-CS4SVC1-IBM, vaix_cs2bcdmdbp02ha, 5/2/18 12:26 PM, 300, , , 36.9, 0.0, 36.9, 0.0, 0.0, 0.0, 36.9, 0.0, 36.9, 3.02, 1.75, 4.77, 0.0, 0.0, 0.0, 0.19, 0.0, 0.19, 0.0, 0.0, 0.0, 5.44, 0.0, 5.44, 4.596, 0.0, 4.596, 0.0, 0.0, 0.0, 0.0, 0.0, 26.37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.19, 0.38, 0.0, 0.0, 0.0, 0.0, 0.19, 0.26, 0.0, 0.0, 0.0, 6.96, 5.06, 0.0, 0.0, 0.0, 0.19, 0.38 
SVC-2145-CS4SVC1-IBM, vaix_cs4cscoapls1, 5/2/18 12:26 PM, 300, , , 10.22, 0.0, 10.22, 100.0, 100.0, 100.0, 88.86, 90.38, 98.93, 37.23, 30.66, 67.89, 235.71, 288.35, 524.05, 0.47, 11.98, 12.45, 0.01, 0.14, 0.16, 4.72, 0.28, 0.45, 32.843, 12.04, 12.82, 0.0, 0.0, 0.0, 0.0, 0.0, 34.71, 21.19, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.16, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.47, 2.69, 11.97, 14.21, 8.79, 4.83, 0.49, 2.51, 0.01, 0.98, 0.3, 6.36, 3.58, 0.75, 0.17, 0.0, 12.43, 16.9 
SVC-2145-CS4SVC1-IBM, vaix_cs4cscoapls2, 5/2/18 12:26 PM, 300, , , 11.07, 0.0, 11.07, 100.0, 100.0, 100.0, 88.78, 90.07, 98.88, 36.27, 30.66, 66.93, 227.41, 278.19, 505.6, 0.47, 11.21, 11.67, 0.01, 0.14, 0.15, 4.93, 0.27, 0.46, 32.843, 12.418, 13.234, 0.0, 0.0, 0.0, 0.0, 0.0, 34.71, 9.83, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.81, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.47, 2.65, 11.19, 13.39, 9.65, 5.07, 0.5, 2.6, 0.01, 0.98, 0.3, 6.26, 3.52, 0.5, 0.16, 0.0, 11.66, 16.04 
SVC-2145-CS4SVC1-IBM, vaix_cs4cscodbs1, 5/2/18 12:26 PM, 300, , , 61.98, 0.0, 61.98, 100.0, 100.0, 100.0, 69.26, 18.54, 74.96, 1535.8, 1093.52, 2629.32, 202.51, 248.99, 451.49, 2.67, 11.02, 13.69, 0.53, 0.12, 0.66, 1.34, 0.19, 0.41, 204.779, 11.294, 49.02, 0.0, 0.0, 0.0, 0.0, 0.0, 37.03, 16.35, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 95.81, 16.75, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 2.67, 17.9, 11.02, 12.82, 11.9, 5.22, 4.68, 6.83, 3.99, 0.38, 0.29, 0.5, 0.56, 1.21, 0.14, 0.0, 13.69, 30.72 
SVC-2145-CS4SVC1-IBM, vaix_cs4cscorpts1, 5/2/18 12:26 PM, 300, , , 34.85, 0.0, 34.85, 100.0, 100.0, 100.0, 91.59, 86.45, 98.86, 29.69, 44.69, 74.38, 228.51, 285.2, 513.71, 0.55, 11.35, 11.9, 0.02, 0.14, 0.16, 4.04, 0.32, 0.49, 40.872, 12.566, 13.866, 0.0, 0.0, 0.0, 0.0, 0.0, 34.71, 36.49, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.37, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.55, 2.78, 11.34, 13.58, 10.04, 4.57, 1.4, 1.88, 0.04, 0.65, 0.31, 2.35, 3.75, 4.36, 0.18, 0.0, 11.89, 16.36 
SVC-2145-CS4SVC1-IBM, vaix_cs4cscorpts2, 5/2/18 12:26 PM, 300, , , 9.37, 0.0, 9.37, 100.0, 100.0, 100.0, 88.81, 86.65, 98.5, 41.26, 44.69, 85.95, 239.28, 290.19, 529.47, 0.55, 11.85, 12.39, 0.02, 0.14, 0.16, 4.34, 0.29, 0.47, 40.872, 12.276, 13.537, 0.0, 0.0, 0.0, 0.0, 0.0, 34.71, 24.42, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 51.48, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.55, 2.69, 11.79, 14.07, 10.94, 3.19, 1.4, 2.74, 0.06, 0.84, 0.3, 2.34, 3.33, 1.76, 0.17, 0.0, 12.34, 16.77 
SVC-2145-CS4SVC1-IBM, vaix_cs4cscowebs1, 5/2/18 12:26 PM, 300, , , 0.1, 0.0, 0.1, 100.0, 100.0, 100.0, 93.79, 87.22, 99.2, 14.85, 28.15, 43.0, 162.75, 192.24, 354.99, 0.17, 6.84, 7.01, 0.01, 0.09, 0.11, 1.35, 0.19, 0.22, 82.784, 14.091, 15.757, 0.0, 0.0, 0.0, 0.0, 0.0, 16.68, 24.08, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.37, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.17, 0.83, 6.78, 8.39, 6.53, 2.9, 0.69, 1.21, 0.05, 0.86, 0.32, 0.27, 3.02, 2.29, 0.09, 0.0, 6.95, 9.22 
SVC-2145-CS4SVC1-IBM, vaix_cs4cscowebs2, 5/2/18 12:26 PM, 300, , , 93.28, 0.0, 93.28, 100.0, 100.0, 100.0, 99.56, 87.51, 99.94, 0.91, 28.07, 28.97, 170.21, 196.72, 366.93, 0.16, 6.16, 6.32, 0.01, 0.1, 0.11, 0.25, 0.18, 0.18, 87.708, 15.976, 17.793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.66, 1.11, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.64, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.16, 0.88, 6.16, 7.9, 7.12, 2.9, 0.69, 0.16, 0.01, 0.48, 0.31, 0.07, 10.83, 8.75, 0.1, 0.0, 6.32, 8.77 
SVC-2145-CS4SVC1-IBM, vaix_cs4crodbr1, 5/2/18 12:26 PM, 300, , , 64.2, 0.08, 64.23, 100.0, 100.0, 100.0, 81.89, 50.58, 91.05, 4789.81, 8145.47, 12935.27, 7395.77, 8330.24, 15726.01, 119.83, 120.29, 240.12, 3.98, 4.07, 8.05, 0.77, 0.45, 0.61, 34.016, 34.636, 34.326, 0.0, 0.0, 0.0, 0.0, 0.0, 63.85, 26.84, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 24.75, 10.63, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 119.83, 217.78, 120.16, 213.12, 84.98, 41.21, 86.32, 29.04, 1.1, 0.69, 0.43, 0.38, 2.09, 3.56, 0.19, 30.27, 239.99, 430.9 
SVC-2145-CS4SVC1-IBM, vaix_cs4crooemp1, 5/2/18 12:26 PM, 300, , , 9.97, 0.0, 9.97, 100.0, 100.0, 100.0, 93.08, 100.0, 100.0, 22.13, 0.0, 22.13, 163.84, 295.44, 459.28, 0.0, 9.02, 9.02, 0.0, 0.14, 0.14, 0.0, 0.24, 0.24, 0.0, 16.359, 16.359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.22, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 64.11, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 1.54, 9.03, 11.09, 10.22, 1.67, 0.0, 1.25, 0.0, 0.98, 0.35, 0.0, 4.75, 0.0, 0.07, 0.0, 9.03, 12.63 
SVC-2145-CS4SVC1-IBM, pwin_tocbvtca01pw, 5/2/18 12:26 PM, 300, , , 51.51, 0.0, 51.51, 100.0, 100.0, 100.0, 86.37, 100.0, 100.0, 0.85, 0.0, 0.85, 4.26, 4.5, 8.77, 0.0, 0.19, 0.19, 0.0, 0.0, 0.0, 0.0, 0.16, 0.16, 0.0, 11.638, 11.638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.25, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.11, 0.19, 0.24, 0.27, 0.2, 0.0, 0.08, 0.0, 5.44, 0.25, 0.0, 9.13, 0.0, 0.04, 0.0, 0.19, 0.35 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx06pe, 5/2/18 12:26 PM, 300, , , 75.98, 0.01, 75.99, 100.0, 100.0, 100.0, 91.53, 68.45, 97.33, 21548.23, 18402.22, 39950.45, 30846.04, 39931.79, 70777.82, 161.4, 1630.09, 1791.49, 8.98, 19.6, 28.58, 1.09, 0.27, 0.35, 56.995, 12.311, 16.336, 0.0, 0.0, 0.0, 0.0, 0.0, 195.3, 84.47, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 85.29, 28.47, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 162.32, 646.89, 1629.68, 2032.23, 1267.15, 581.79, 70.02, 183.16, 9.22, 0.44, 0.26, 1.46, 2.23, 1.09, 0.17, 369.85, 1792.0, 2679.11 
